url,origin,name,lang,hasParts,materia,image
http://www.wikidata.org/entity/Q212121,Spain,ปาเอยา,th,"{'ไก่, ข้าว, เกลือ, หญ้าฝรั่น, น้ำมันมะกอก, ถั่วราชมาษ, มะเขือเทศ'}",{''},
http://www.wikidata.org/entity/Q3286616,Spain,Mantecada,it,{'farina'},{''},
http://www.wikidata.org/entity/Q7088254,Spain,Ollada,ms,{'sayur'},{''},
http://www.wikidata.org/entity/Q130186,Spain,torte,nl,{'botercrème'},{'botercrème'},
http://www.wikidata.org/entity/Q3044741,Spain,อัสกาชาดา,th,"{'หอมจีน, ปลาค็อดแอตแลนติก, มะเขือเทศ'}",{''},
http://www.wikidata.org/entity/Q281751,Spain,Španjolski omlet,hr,"{'kuhinjska sol, Maslinovo ulje'}",{''},
http://www.wikidata.org/entity/Q995376,Spain,Fabada,de,{'Chorizo'},{''},
http://www.wikidata.org/entity/Q5638274,Spain,queso y dulce,es,"{'queso, Dulce de batata, dulce de membrillo'}",{''},
http://www.wikidata.org/entity/Q9078988,Spain,Almond soup,en,"{'milk, cream, vanilla, cinnamon, almond'}",{''},
http://www.wikidata.org/entity/Q957776,Spain,Migas,jv,{'roti'},{''},
http://www.wikidata.org/entity/Q281751,Spain,Tortilla,br,"{'holen, eoul olivez'}",{''},
http://www.wikidata.org/entity/Q20016,Spain,fideuá,es,"{'agua, sal, aceite de oliva, fideo, producto del mar, Sepia, Dreissena polymorpha, gamba, cebolla, ajo'}",{''},
http://www.wikidata.org/entity/Q1026488,Spain,Caldo galego,de,{'Weißkohl'},{''},
http://www.wikidata.org/entity/Q2864214,Spain,arrop i talladetes,ca,"{'aigua, carabassa, most'}",{''},
http://www.wikidata.org/entity/Q202677,Spain,Gaspačo,lt,"{'pomidoras, Paprika, Alyvuogių aliejus, Actas, Pomidoras, Valgomasis svogūnas, Paprastasis agurkas, Valgomasis česnakas, druska, duona, Vienametė paprika, vanduo'}","{'Vienametė paprika, Pomidoras, duona, Actas, druska, Alyvuogių aliejus, ledas, pomidoras, Paprastasis agurkas'}",
http://www.wikidata.org/entity/Q5849978,Spain,Girlatxe,eu,"{'azukre, arbendol'}",{''},
http://www.wikidata.org/entity/Q3133335,Spain,Tombet,ca,"{'tomàquet, patates fregides, Pebrot morro de bou, albergínia'}",{''},
http://www.wikidata.org/entity/Q597159,Spain,Papas arrugadas,cs,{'lilek brambor'},"{'sůl, brambor'}",
http://www.wikidata.org/entity/Q2881895,Spain,Andrajos,ca,"{'pasta, conill'}",{''},
http://www.wikidata.org/entity/Q1412378,Spain,Гофіо,uk,{'зернові культури'},{''},
http://www.wikidata.org/entity/Q584324,Spain,Urdaiazpiko ondu,eu,{'Urdaiazpiko'},{''},
http://www.wikidata.org/entity/Q950976,Spain,gachas,ca,{'farina de blat'},{''},
http://www.wikidata.org/entity/Q868158,Spain,Cocido,hu,"{'veteménybab, szalonna, burgonya, csicseriborsó, sárgarépa, felvágott, hús'}",{''},
http://www.wikidata.org/entity/Q702104,Spain,Полнети пиперки,mk,"{'пиперка, Мелено месо'}",{''},
http://www.wikidata.org/entity/Q1936949,Spain,Sarsuela,nl,{'vissen'},{''},
http://www.wikidata.org/entity/Q1105215,Spain,Cocido madrileño,nl,{'kikkererwt'},{''},
http://www.wikidata.org/entity/Q3667736,Spain,チチャロン,ja,"{'ポークベリー, ポーク・スクラッチング'}","{'ポークベリー, ポーク・スクラッチング'}",
http://www.wikidata.org/entity/Q130186,Spain,torto,eo,{'buterkremo'},{'buterkremo'},
http://www.wikidata.org/entity/Q212121,Spain,Paella,gl,"{'aceite de oliva, Phaseolus lunatus, tomate, galo, arroz, sal común, Azafrán'}",{''},
http://www.wikidata.org/entity/Q1222099,Spain,Coca de Sant Joan,la,"{'Cerasus, Nucleus pineus'}",{''},
http://www.wikidata.org/entity/Q581701,Spain,Cocido lebaniego,eo,{'kikersemo'},{''},
http://www.wikidata.org/entity/Q130186,Spain,торт,be-tarask,{'Крэм'},{'Крэм'},
http://www.wikidata.org/entity/Q702104,Spain,محشي فليفلة,ar,"{'فليفلة, لحم مفروم'}",{''},
http://www.wikidata.org/entity/Q702104,Spain,Pebrots farcits,ca,"{'Pebrotera, carn picada'}",{''},
http://www.wikidata.org/entity/Q159304,Spain,Turroi,eu,"{'ezti, arbendol, Zuringo'}",{''},
http://www.wikidata.org/entity/Q5420610,Spain,потаж,uk,{'м’ясо'},{''},
http://www.wikidata.org/entity/Q11679965,Spain,Arròs al forn,en,"{'water, rice, table salt, saffron, olive oil, pork ribs, blood sausage, tomato, chickpea, potato, garlic'}",{''},
http://www.wikidata.org/entity/Q995376,Spain,阿斯圖里亞斯豆煲,yue,{'西班牙辣肉腸'},{''},
http://www.wikidata.org/entity/Q3028666,Spain,Neules,fr,{'farine'},{''},
http://www.wikidata.org/entity/Q935937,Spain,Miguelitos,ca,{'crema pastissera'},{''},
http://www.wikidata.org/entity/Q3543394,Spain,Arroz negro,es,{'arroz blanco'},{''},
http://www.wikidata.org/entity/Q957776,Spain,ミガス,ja,{'パン'},{''},
http://www.wikidata.org/entity/Q2227296,Spain,pestiño,es,{'masa'},{''},
http://www.wikidata.org/entity/Q1635129,Spain,salmorejo,en,"{'bread, table salt, olive oil, Serrano ham, garlic, tomato'}",{''},
http://www.wikidata.org/entity/Q3044741,Spain,esqueixada,ca,"{'Capsicum annuum, Allium fistulosum, bacallà, oliva, tomàquet'}",{''},
http://www.wikidata.org/entity/Q4886748,Spain,lobster stew,en,{'lobster'},{''},
http://www.wikidata.org/entity/Q1222099,Spain,Coca de San Juan,es,"{'cereza, Piñón'}",{''},
http://www.wikidata.org/entity/Q868158,Spain,Kocido,eo,"{'Fazeolo, saloo, terpomo, kikersemo, karoto, viandotranĉaĵoj, viando'}",{''},
http://www.wikidata.org/entity/Q593209,Spain,Leche frita,es,{'harina'},"{'leche, azúcar, harina'}",
http://www.wikidata.org/entity/Q1635129,Spain,salmoreho,sr-el,"{'hleb, maslinovo ulje'}",{''},
http://www.wikidata.org/entity/Q212121,Spain,paella,en-gb,"{'olive oil, fine bean, tomato, chicken, rice, salt'}",{''},
http://www.wikidata.org/entity/Q3497851,Spain,Escudella i carn d'olla,es,"{'zanahoria, Brassica oleracea, Apium, albóndiga'}",{''},
http://www.wikidata.org/entity/Q20016,Spain,fideuà,en-gb,"{'water, salt, olive oil, shrimp, garlic'}",{''},
http://www.wikidata.org/entity/Q5849978,Spain,Guirlache,an,{'zucre'},{''},
http://www.wikidata.org/entity/Q212121,Spain,payelya,ceb,"{'Gallus gallus domesticus, alasinon, Lana sa oliba, Phaseolus lunatus'}",{''},
http://www.wikidata.org/entity/Q2864214,Spain,arrop i talladetes,en,"{'water, Cucurbita maxima, must'}",{''},
http://www.wikidata.org/entity/Q35944,Spain,panellets,it,{'marzapane'},{''},
http://www.wikidata.org/entity/Q917761,Spain,Doce de leite,pt-br,{'leite'},{'leite'},
http://www.wikidata.org/entity/Q2878129,Spain,Bacalao al ajoarriero,es,"{'bacalao, tomate, ajo'}",{''},
http://www.wikidata.org/entity/Q392172,Spain,كعكة زيت الزيتون,ar,{'طحين القمح'},{''},
http://www.wikidata.org/entity/Q202677,Spain,Qaspaço,az,"{'Pomidor, Limon şirəsi, Bibər, Zeytun yağı, Sirkə, Adi soğan, Adi xiyar, Sarımsaq, duz, çörək, Saplaqlı istiot, su'}","{'çörək, buz, Saplaqlı istiot, duz, Adi xiyar, Pomidor, Zeytun yağı, Limon şirəsi, Sirkə'}",
http://www.wikidata.org/entity/Q3323829,Spain,Morcilla patatera,es,"{'sangre, pimentón, papa'}",{''},
http://www.wikidata.org/entity/Q703836,Spain,rizo kun kokaĵo,eo,"{'rizo, kokaĵo'}",{''},
http://www.wikidata.org/entity/Q1784786,Spain,pisto manchego,it,"{'Solanum melongena, Allium cepa, Solanum lycopersicum'}","{'Solanum melongena, Allium cepa, olio di oliva, pomodoro, Capsicum'}",
http://www.wikidata.org/entity/Q413126,Spain,Axoblanko,az,"{'çörək, Zeytun yağı, Sarımsaq'}",{''},
http://www.wikidata.org/entity/Q130186,Spain,托爾特,zh,{'奶油乳酪'},{'奶油乳酪'},
http://www.wikidata.org/entity/Q5420610,Spain,Potaje,sv,{'kött'},{''},
http://www.wikidata.org/entity/Q212121,Spain,paella,es,"{'pollo, arroz, sal, azafrán, aceite de oliva, pallar, judía verde, Carne de conejo, tomate'}",{''},
http://www.wikidata.org/entity/Q917761,Spain,dulce de leche,es,{'leche'},{'leche'},
http://www.wikidata.org/entity/Q2881895,Spain,Andrajos,nl,"{'pasta, konijn'}",{''},
http://www.wikidata.org/entity/Q3543394,Spain,墨鱼饭,zh-hans,{'白米'},{''},
http://www.wikidata.org/entity/Q168263,Spain,Tortell,nb,{'brioche'},{''},
http://www.wikidata.org/entity/Q11691713,Spain,Toledoko mazapan,eu,{'arbendol'},{''},
http://www.wikidata.org/entity/Q6059380,Spain,Cadizko ogi,eu,{'mazapan'},{''},
http://www.wikidata.org/entity/Q917761,Spain,Dolç de llet,ca,{'llet'},{'llet'},
http://www.wikidata.org/entity/Q584324,Spain,Vuoristokinkku,fi,{'kinkku'},{''},
http://www.wikidata.org/entity/Q591888,Spain,파르톤,ko,{'곡분'},{''},
http://www.wikidata.org/entity/Q202677,Spain,Gaspacho,pms,"{'tomatica, ai, pane, eva'}","{'pane, tomatica'}",
http://www.wikidata.org/entity/Q385808,Spain,hornazo,en,"{'flour, pork'}",{''},
http://www.wikidata.org/entity/Q202677,Spain,กัซปาโช,th,"{'มะเขือเทศ, น้ำมันมะกอก, น้ำส้มสายชู, หอมใหญ่, แตงกวา, กระเทียม, เกลือ, ขนมปัง, น้ำ'}","{'ขนมปัง, เกลือ, น้ำแข็ง, แตงกวา, มะเขือเทศ, น้ำส้มสายชู, น้ำมันมะกอก'}",
http://www.wikidata.org/entity/Q703836,Spain,西班牙鸡肉饭,zh,"{'稻, 雞肉'}",{''},
http://www.wikidata.org/entity/Q5420610,Spain,potage,fr,{'viande'},{''},
http://www.wikidata.org/entity/Q413126,Spain,Ahoblanko,uz,"{'non, Zaytun yog`i'}",{''},
http://www.wikidata.org/entity/Q1227144,Spain,Sauce aux noix,fr,"{'lait, sucre, crème, cannelle, noix'}",{''},
http://www.wikidata.org/entity/Q1344218,Spain,Ensaïmada,en,"{'sugar, flour, lard, egg'}",{''},
http://www.wikidata.org/entity/Q35944,Spain,Panellets,en,{'marzipan'},{''},
http://www.wikidata.org/entity/Q995376,Spain,fabada,ca,{'xoriço'},{''},
http://www.wikidata.org/entity/Q957776,Spain,Мігас,uk,{'хліб'},{''},
http://www.wikidata.org/entity/Q20016,Spain,Fideuá,gl,"{'auga, sal común, aceite de oliva, Fideo, Marisco, Sepia, Mexillón cebra, Gamba, allo'}",{''},
http://www.wikidata.org/entity/Q5420610,Spain,ポタージュ,ja,{'食肉'},{''},
http://www.wikidata.org/entity/Q202677,Spain,Gaspačo,sr-el,"{'beli luk, maslinovo ulje, hleb'}","{'hleb, maslinovo ulje'}",
http://www.wikidata.org/entity/Q1635129,Spain,Сальморехо,uk,"{'помідор, часник, Хамон Серрано, хліб, кухонна сіль, оливкова олія'}",{''},
http://www.wikidata.org/entity/Q3753245,Spain,Boquerones en vinagre,nl,{'ansjovissen'},{''},
http://www.wikidata.org/entity/Q1635129,Spain,Salmorejo,jv,"{'roti, uyah, Lenga jaétun'}",{''},
http://www.wikidata.org/entity/Q3543394,Spain,アロス・ネグロ,ja,{'白米'},{''},
http://www.wikidata.org/entity/Q281751,Spain,Tortang patatas,tl,"{'asin, Langis ng oliba'}",{''},
http://www.wikidata.org/entity/Q957776,Spain,미가스,ko,{'빵'},{''},
http://www.wikidata.org/entity/Q16590111,Spain,Lentejas con chorizo,es,"{'chorizo, laurel, lenteja'}",{''},
http://www.wikidata.org/entity/Q1412378,Spain,gofio,hu,{'gabona'},{''},
http://www.wikidata.org/entity/Q1105215,Spain,Madrida kocido,eo,{'kikersemo'},{''},
http://www.wikidata.org/entity/Q3753245,Spain,Boquerones en vinagre,it,{'Engraulidae'},{''},
http://www.wikidata.org/entity/Q3826092,Spain,Rossejat,es,{'arroz'},{''},
http://www.wikidata.org/entity/Q110647160,Spain,Librico de Yecla,es,{'oblea'},{''},
http://www.wikidata.org/entity/Q2881895,Spain,andrajos,es,"{'pasta, conejo'}",{''},
http://www.wikidata.org/entity/Q995376,Spain,פבדה,he,"{""צ'וריסו, קמפניו, מורצ'ילה דה אסטוריאס, פבדה""}",{''},
http://www.wikidata.org/entity/Q6121521,Spain,Torrija,es,{'pan'},{''},
http://www.wikidata.org/entity/Q935937,Spain,miguelitos,it,{'crema pasticcera'},{''},
http://www.wikidata.org/entity/Q212121,Spain,Paelo,eo,"{'oliv-oleo, Limofazeolo, kuniklaĵo, tomato, koko, rizo, salo, safrano'}",{''},
http://www.wikidata.org/entity/Q159304,Spain,ตูร์รอน,th,"{'น้ำผึ้ง, ไข่ขาว'}",{''},
http://www.wikidata.org/entity/Q123245043,Spain,Tagarninas o cardillos,de,{'Spanische Golddistel'},{''},
http://www.wikidata.org/entity/Q1026488,Spain,суп по-галисийски,ru,{'капуста белокочанная'},{''},
http://www.wikidata.org/entity/Q950976,Spain,gachas,en,{'wheat flour'},{''},
http://www.wikidata.org/entity/Q413126,Spain,Ахобланко,sr,"{'хлеб, маслиново уље, бели лук'}",{''},
http://www.wikidata.org/entity/Q2882983,Spain,Желтки святой Терезы,ru,"{'желток, сахарный песок'}",{''},
http://www.wikidata.org/entity/Q212121,Spain,Paella,nn,"{'høns, ris, salt, safran, olivenolje, brekkbønne, tomat'}",{''},
http://www.wikidata.org/entity/Q868158,Spain,코시도,ko,"{'당근, 런천미트, 고기, 강낭콩, 살로, 감자'}",{''},
http://www.wikidata.org/entity/Q35944,Spain,パナリェット,ja,{'マルチパン'},{''},
http://www.wikidata.org/entity/Q3133335,Spain,Tombèt,jv,"{'tomat, Kenthang gorèng, Lombok loncèng'}",{''},
http://www.wikidata.org/entity/Q4796278,Spain,アロス・ア・ラ・クバナ,ja,{'卵'},{''},
http://www.wikidata.org/entity/Q130186,Spain,tort,pl,{'Krem maślany'},{'Krem maślany'},
http://www.wikidata.org/entity/Q202677,Spain,گازپاچو,fa,"{'پیاز, گوجهفرنگی, سرکه, روغن زیتون, فلفل, آبلیمو, خیار, سیر, نمک, نان, فلفل آنوم, آب'}","{'فلفل آنوم, نان, نمک, یخ, آبلیمو, خیار, گوجهفرنگی, سرکه, روغن زیتون'}",
http://www.wikidata.org/entity/Q597044,Spain,Quesada pasiega,eo,{'lakto'},{''},
http://www.wikidata.org/entity/Q212121,Spain,Paella,cs,"{'kur domácí, rýže, sůl, šafrán setý, olivový olej, zelená fazolka, králičí maso, rajče'}",{''},
http://www.wikidata.org/entity/Q3543394,Spain,墨鱼饭,zh,{'白米'},{''},
http://www.wikidata.org/entity/Q202677,Spain,Гаспачо,kk,"{'Зәйтүн майы, Сірке суы, Қызанақ, Пияз, Қияр, Сарымсақ, тұз, нан, қызыл бұрыш, су'}","{'қызыл бұрыш, нан, тұз, мұз, Зәйтүн майы, Қияр, Қызанақ, Сірке суы'}",
http://www.wikidata.org/entity/Q2457586,Spain,パタタス・ブラバス,ja,{'ジャガイモ'},{''},
http://www.wikidata.org/entity/Q20016,Spain,Fideuà,de,"{'Wasser, Speisesalz, Olivenöl, Nudel, Meeresfrüchte, Sepia, Wandermuschel, Garnele, Zwiebel, Knoblauchzwiebel'}",{''},
http://www.wikidata.org/entity/Q2457586,Spain,Patatas bravas,en,"{'Salsa brava, potato'}",{''},
http://www.wikidata.org/entity/Q881582,Spain,Nonnenfürzle,de,{'Vanillecreme'},{''},
http://www.wikidata.org/entity/Q130186,Spain,torttu,fi,{'Kreemi'},{'Kreemi'},
http://www.wikidata.org/entity/Q10753530,Spain,Lechazo asado,es,{'carne de cordero'},{''},
http://www.wikidata.org/entity/Q202677,Spain,Gazpaĉo,eo,"{'tomato, citronsuko, Kapsiko, oliv-oleo, vinagro, cepo, Kukumo, Ajlo, salo, pano, Capsicum annuum, akvo'}","{'Capsicum annuum, pano, salo, glacio, citronsuko, tomato, Kukumo, vinagro, oliv-oleo'}",
http://www.wikidata.org/entity/Q123245043,Spain,Tagarninas o cardillos,fr,"{""Chardon d'Espagne""}",{''},
http://www.wikidata.org/entity/Q917761,Spain,dulce de leche,fi,{'maito'},{'maito'},
http://www.wikidata.org/entity/Q123245043,Spain,Tagarninas o cardillos,pt,{'Scolymus hispanicus'},{''},
http://www.wikidata.org/entity/Q1784786,Spain,pisto,es,"{'berenjena, cebolla, Solanum lycopersicum'}","{'berenjena, cebolla, aceite de oliva, Capsicum, tomate'}",
http://www.wikidata.org/entity/Q1227144,Spain,Iuscellum nucum,la,"{'lac, Saccharum, Cramum, Cinnamum, Iuglans'}",{''},
http://www.wikidata.org/entity/Q20016,Spain,フィデウア,ja,"{'水, 食塩, オリーブ・オイル, 麺, 海産物, カワホトトギスガイ, エビ, 玉ねぎ, ニンニク'}",{''},
http://www.wikidata.org/entity/Q917761,Spain,dulce de leche,nl,{'melk'},{'melk'},
http://www.wikidata.org/entity/Q3034906,Spain,Mona de Pascua,en,"{'egg, dough'}",{''},
http://www.wikidata.org/entity/Q202677,Spain,gazpacho,es,"{'tomate, jugo de limón, Capsicum, aceite de oliva, vinagre, Solanum lycopersicum, cebolla, Cucumis sativus, Allium sativum, sal, pan, Capsicum annuum, agua'}","{'Capsicum annuum, pan, sal, hielo, jugo de limón, tomate, Cucumis sativus, Solanum lycopersicum, vinagre, aceite de oliva'}",
http://www.wikidata.org/entity/Q703836,Spain,Arroz con pollo,it,"{'riso, carne di pollo'}",{''},
http://www.wikidata.org/entity/Q385808,Spain,小肉饼,zh-cn,{'猪肉'},{''},
http://www.wikidata.org/entity/Q1784786,Spain,پیستو ماچینگو,fa,"{'بادنجان, پیاز, گوجهفرنگی'}","{'بادنجان, پیاز, روغن زیتون, فلفل'}",
http://www.wikidata.org/entity/Q957776,Spain,Migas,pt,{'pão'},{''},
http://www.wikidata.org/entity/Q1784786,Spain,Писто,ru,"{'баклажан, лук репчатый, томат'}","{'баклажан, лук репчатый, стручковый перец, помидор, оливковое масло, Кабачок'}",
http://www.wikidata.org/entity/Q957776,Spain,Мигас,ru,{'хлеб'},{''},
http://www.wikidata.org/entity/Q597159,Spain,pommes de terre ridées des Canaries,fr,{'pomme de terre'},"{'sel alimentaire, pomme de terre'}",
http://www.wikidata.org/entity/Q3034906,Spain,Mona de Pascua,gl,{'ovo'},{''},
http://www.wikidata.org/entity/Q7088254,Spain,Ollada,ca,{'verdura'},{''},
http://www.wikidata.org/entity/Q11679965,Spain,arròs al forn,ca,"{""aigua, arròs, sal, safrà, oli d'oliva, botifarró, patata, tomàquet, cigró, all""}",{''},
http://www.wikidata.org/entity/Q202677,Spain,西班牙凍湯,yue,"{'蒜頭, 黃瓜, 洋蔥, 番茄, 醋, 橄欖油, 辣椒屬, 食鹽, 包, 番椒, 水'}","{'番椒, 番茄, 包, 醋, 食鹽, 橄欖油, 冰, 黃瓜'}",
http://www.wikidata.org/entity/Q29998523,Spain,sopa de almendras de Alborea,es,"{'pan, Allium sativum, huevo, almendra'}",{''},
http://www.wikidata.org/entity/Q6009527,Spain,melcocha,es,"{'limón, panela'}",{''},
http://www.wikidata.org/entity/Q917761,Spain,Dulce de leche,it,{'latte'},{'latte'},
http://www.wikidata.org/entity/Q702104,Spain,Ardei umpluți,ro,"{'Capsicum, carne tocată'}",{''},
http://www.wikidata.org/entity/Q1344218,Spain,ensaïmada,ca,"{'sucre, farina, saïm, ou'}",{''},
http://www.wikidata.org/entity/Q3044741,Spain,Esqueixada,jv,{'Bawang godhong'},{''},
http://www.wikidata.org/entity/Q35944,Spain,Panellet,gl,{'mazapán'},{''},
http://www.wikidata.org/entity/Q591888,Spain,fartón,es,{'harina'},{''},
http://www.wikidata.org/entity/Q3826092,Spain,Arrossejat,pt,{'arroz'},{''},
http://www.wikidata.org/entity/Q590686,Spain,xistorra,ca,{'carn picada'},{''},
http://www.wikidata.org/entity/Q1227144,Spain,Intxaursaltsa,gl,"{'leite, azucre, Crema de leite, canela, noz'}",{''},
http://www.wikidata.org/entity/Q130186,Spain,տորթ,hy,{'Քաղցր խյուս'},{'Քաղցր խյուս'},
http://www.wikidata.org/entity/Q3133335,Spain,Tumbet,pl,"{'pomidor zwyczajny, frytki, papryka, bakłażan'}",{''},
http://www.wikidata.org/entity/Q7818540,Spain,tomate frito,es,{'Solanum lycopersicum'},{''},
http://www.wikidata.org/entity/Q159304,Spain,turrón,en,"{'honey, almond, egg white'}",{''},
http://www.wikidata.org/entity/Q281751,Spain,Spaanse tortilla,nl,"{'keukenzout, olijfolie, ui, kippenei, aardappel'}",{''},
http://www.wikidata.org/entity/Q1412378,Spain,Gofio,fr,{'céréale'},{''},
